
Japan,36.5748441,139.2394179,126476,Unknown,2023-04-14 00:25:12.103497,https://www.nrk.no/nyheter
Ukraina,49.4871968,31.2718321,43734,Unknown,2023-04-14 00:25:12.103501,https://www.nrk.no/nyheter
Polen,52.215933,19.134422,37847,Unknown,2023-04-14 00:25:12.103506,https://www.nrk.no/nyheter
Nord-Korea,40.3736611,127.0870417,25779,Unknown,2023-04-14 00:25:12.103510,https://www.nrk.no/nyheter
Mali,16.3700359,-2.2900239,20251,Unknown,2023-04-14 00:25:12.103515,https://www.nrk.no/nyheter
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103519,https://www.nrk.no/nyheter
USA,39.7837304,-100.445882,331003,21:55-04/13-2023,2023-04-14 00:25:12.103524,https://www.nrk.no/norge/ventar-motreaksjon-fra-russland_-_-fare-for-a-ga-tom-for-diplomatar-1.16372699
Russland,64.6863136,97.7453061,145934,21:55-04/13-2023,2023-04-14 00:25:12.103531,https://www.nrk.no/norge/ventar-motreaksjon-fra-russland_-_-fare-for-a-ga-tom-for-diplomatar-1.16372699
Myanmar,17.1750495,95.9999652,54410,21:55-04/13-2023,2023-04-14 00:25:12.103537,https://www.nrk.no/norge/ventar-motreaksjon-fra-russland_-_-fare-for-a-ga-tom-for-diplomatar-1.16372699
Nord-Korea,40.3736611,127.0870417,25779,21:55-04/13-2023,2023-04-14 00:25:12.103544,https://www.nrk.no/norge/ventar-motreaksjon-fra-russland_-_-fare-for-a-ga-tom-for-diplomatar-1.16372699
Norge,61.1529386,8.7876653,5421,21:55-04/13-2023,2023-04-14 00:25:12.103550,https://www.nrk.no/norge/ventar-motreaksjon-fra-russland_-_-fare-for-a-ga-tom-for-diplomatar-1.16372699
USA,39.7837304,-100.445882,331003,21:08-04/13-2023,2023-04-14 00:25:12.103557,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Russland,64.6863136,97.7453061,145934,21:08-04/13-2023,2023-04-14 00:25:12.103563,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Myanmar,17.1750495,95.9999652,54410,21:08-04/13-2023,2023-04-14 00:25:12.103569,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Nord-Korea,40.3736611,127.0870417,25779,21:08-04/13-2023,2023-04-14 00:25:12.103575,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Norge,61.1529386,8.7876653,5421,21:08-04/13-2023,2023-04-14 00:25:12.103581,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Norge,61.1529386,8.7876653,5421,18:29-04/13-2023,2023-04-14 00:25:12.103588,https://www.nrk.no/sport/elsafadi-ber-idrettspresidenten-ga-av_-_-pinlig-a-vaere-vitne-til-1.16371235
Island,64.9841821,-18.1059013,341,18:29-04/13-2023,2023-04-14 00:25:12.103594,https://www.nrk.no/sport/elsafadi-ber-idrettspresidenten-ga-av_-_-pinlig-a-vaere-vitne-til-1.16371235
Russland,64.6863136,97.7453061,145934,18:58-04/13-2023,2023-04-14 00:25:12.103601,https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338
Ukraina,49.4871968,31.2718321,43734,18:58-04/13-2023,2023-04-14 00:25:12.103608,https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338
Sverige,59.6749712,14.5208584,10099,18:58-04/13-2023,2023-04-14 00:25:12.103615,https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338
Norge,61.1529386,8.7876653,5421,18:58-04/13-2023,2023-04-14 00:25:12.103622,https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103630,https://www.nrk.no/sport/vanvittig-snuoperasjon-endte-med-2-2-mellom-manchester-united-og-sevilla-1.16372981
Island,64.9841821,-18.1059013,341,Unknown,2023-04-14 00:25:12.103636,https://www.nrk.no/sport/vanvittig-snuoperasjon-endte-med-2-2-mellom-manchester-united-og-sevilla-1.16372981
Russland,64.6863136,97.7453061,145934,07:34-04/13-2023,2023-04-14 00:25:12.103643,https://www.nrk.no/innlandet/flaumvarsel-pa-austlandet-for-torsdag-og-fredag-1.16371205
Norge,61.1529386,8.7876653,5421,07:34-04/13-2023,2023-04-14 00:25:12.103649,https://www.nrk.no/innlandet/flaumvarsel-pa-austlandet-for-torsdag-og-fredag-1.16371205
Norge,61.1529386,8.7876653,5421,20:32-04/13-2023,2023-04-14 00:25:12.103655,https://www.nrk.no/nordland/melding-om-brann-i-rekkehus-i-mo-i-rana-1.16372928
USA,39.7837304,-100.445882,331003,19:36-04/13-2023,2023-04-14 00:25:12.103661,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Russland,64.6863136,97.7453061,145934,19:36-04/13-2023,2023-04-14 00:25:12.103668,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
